id,region,start,end,strand
4451,chr21,41844200,41844801,
4452,chr12,97801600,97801801,
4453,chr21,21853200,21853400,
4454,chr12,14874999,14875200,
4455,chr5,72426000,72426200,
4456,chr1,47193800,47194000,
4457,chr3,33385799,33386000,
4458,chr12,116034400,116035000,
4459,chr2,218424400,218424800,
4460,chr1,51556000,51556600,
4461,chr18,12544800,12545200,
4462,chr5,161713400,161713800,
4463,chr18,26393200,26393401,
4464,chr3,29066800,29067400,
4465,chr6,163122600,163123201,
4466,chr3,167920800,167921200,
4467,chr8,101015400,101015600,
4468,chr3,122615200,122616000,
4469,chr4,17241000,17241200,
4470,chr13,96104399,96104801,
4471,chr2,213081600,213082200,
4472,chr18,4328000,4328800,
4473,chr15,69868400,69869200,
4474,chr9,16580000,16580200,
4475,chr18,63511200,63511800,
4476,chr10,52679199,52679400,
4477,chr7,99320400,99321000,
4478,chr14,65972200,65972800,
4479,chr10,126504000,126504201,
4480,chr1,57824599,57825200,
4481,chr5,175328000,175328400,
4482,chr1,86832600,86832800,
4483,chr2,141767000,141767401,
4484,chr20,7667000,7667401,
4485,chr4,48086600,48086800,
4486,chr8,92573400,92573600,
4487,chr6,110626000,110626600,
4488,chr1,8862000,8862200,
4489,chr2,66322400,66323200,
4490,chr15,58284399,58284601,
4491,chr17,50523599,50523800,
4492,chr9,61405600,61406200,
4493,chr4,20276800,20277000,
4494,chr10,93489399,93489800,
4495,chr17,7639800,7640200,
4496,chr7,12652200,12652400,
4497,chr9,88126400,88127000,
4498,chr3,23572400,23572800,
4499,chr3,13505600,13505800,
4500,chr17,65196800,65197200,
4501,chr2,85950400,85951000,
4502,chr7,7276000,7276601,
4503,chr15,26768600,26769000,
4504,chr5,57954000,57954200,
4505,chr12,114628200,114628601,
4506,chr9,116713200,116713600,
4507,chr10,87707000,87707200,
4508,chrX,54721200,54721400,
4509,chr1,204896800,204897400,
4510,chr2,15366800,15367600,
4511,chrX,64184200,64184600,
4512,chr3,17914400,17914600,
4513,chr7,142001000,142001200,
4514,chr18,54583400,54583600,
4515,chr4,156168600,156168800,
4516,chr2,119869000,119869400,
4517,chr13,59133800,59134400,
4518,chr8,32266800,32267000,
4519,chr2,226403399,226403601,
4520,chr10,108594199,108595000,
4521,chr4,128686199,128686401,
4522,chrX,29665200,29665400,
4523,chr16,73894000,73894600,
4524,chr17,64686200,64686400,
4525,chr12,109603800,109604200,
4526,chr7,142002400,142002800,
4527,chr11,105493000,105493800,
4528,chr14,98154200,98154800,
4529,chr6,116030600,116031000,
4530,chr7,8118600,8119400,
4531,chr19,35528000,35528800,
4532,chr22,35424600,35425000,
4533,chr1,65271400,65271600,
4534,chr13,67217800,67218000,
4535,chr3,54696200,54696800,
4536,chr7,81687800,81688200,
4537,chr17,75060800,75061601,
4538,chr13,108962400,108963001,
4539,chr14,80607600,80607800,
4540,chr12,129447000,129447200,
4541,chr6,147805600,147806400,
4542,chr13,30480600,30481400,
4543,chr13,38385800,38386200,
4544,chr6,44868600,44869400,
4545,chr8,18544400,18544800,
4546,chr16,5412600,5413200,
4547,chr10,7873600,7874000,
4548,chr5,91903600,91904400,
4549,chr2,69101000,69101200,
4550,chr2,168161199,168161600,
4551,chr5,125010400,125010800,
4552,chr11,116132800,116133600,
4553,chr2,143191800,143192600,
4554,chr2,126382400,126382600,
4555,chr1,233914000,233914200,
4556,chr16,4652800,4653000,
4557,chr15,60355000,60355200,
4558,chr6,67607800,67608000,
4559,chr14,73286600,73286801,
4560,chr8,85573800,85574200,
4561,chr4,114508800,114509200,
4562,chrX,138764999,138765201,
4563,chr10,55240000,55240200,
4564,chr10,63887000,63887401,
4565,chr4,53415400,53415800,
4566,chr17,80273600,80273800,
4567,chr2,215348000,215348400,
4568,chr7,115782800,115783000,
4569,chr1,26032600,26033200,
4570,chr15,97072799,97073001,
4571,chr17,40625200,40625601,
4572,chr5,67643200,67643400,
4573,chr6,100335800,100336600,
4574,chr2,210104200,210104400,
4575,chr4,82619200,82619800,
4576,chr15,29050799,29051001,
4577,chr9,96075199,96075401,
4578,chr2,152617200,152617400,
4579,chr19,15138599,15139000,
4580,chr7,98291000,98291200,
4581,chr3,182106000,182106200,
4582,chr19,30488800,30489000,
4583,chr3,65406599,65406801,
4584,chr7,872600,872800,
4585,chr4,55791800,55792200,
4586,chr6,68704200,68704800,
4587,chr10,49734000,49734400,
4588,chr2,173651200,173651400,
4589,chr9,63694600,63694800,
4590,chr5,137269200,137269800,
4591,chr10,51711600,51711800,
4592,chr8,88258000,88258400,
4593,chr6,13145600,13146200,
4594,chr6,155756200,155756600,
4595,chr1,42008600,42008800,
4596,chr1,212157200,212157401,
4597,chr5,2254800,2255000,
4598,chr7,150090600,150090800,
4599,chr11,28332599,28332801,
4600,chr11,113842000,113842200,
4601,chr11,113832400,113832600,
4602,chr6,89777200,89777400,
4603,chr12,70101200,70101800,
4604,chr10,76124400,76124600,
4605,chr3,120043600,120043800,
4606,chr17,80125800,80126400,
4607,chr2,11809400,11809600,
4608,chr10,112313400,112314201,
4609,chr1,66770800,66771000,
4610,chr2,226284399,226284601,
4611,chr12,70689400,70690000,
4612,chr3,78256800,78257000,
4613,chr1,31743400,31743800,
4614,chr4,58507399,58507600,
4615,chr1,50806400,50806800,
4616,chr14,67876400,67877000,
4617,chr19,44884200,44884600,
4618,chr15,79865200,79865800,
4619,chr11,9562799,9563001,
4620,chr6,119591199,119591400,
4621,chr7,78118800,78119200,
4622,chr7,90910400,90910800,
4623,chr2,163352600,163352800,
4624,chr22,22119400,22120000,
4625,chr4,8529199,8529400,
4626,chr5,112787000,112787200,
4627,chr6,125234000,125234400,
4628,chr3,58947800,58948200,
4629,chr18,79080400,79080800,
4630,chr18,59509999,59510200,
4631,chr1,101697000,101697201,
4632,chr8,143473800,143474000,
4633,chr3,181683600,181684000,
4634,chr3,175279000,175279400,
4635,chr6,144409400,144410200,
4636,chr9,20906200,20906600,
4637,chr22,46256200,46256800,
4638,chr3,12573000,12573200,
4639,chr6,107067200,107067400,
4640,chr2,150210800,150211601,
4641,chr8,38829600,38830000,
4642,chr7,85075800,85076200,
4643,chr2,241261800,241262200,
4644,chr1,193229000,193229600,
4645,chr2,202932400,202933001,
4646,chr1,206398400,206398800,
4647,chr6,11886400,11886800,
4648,chr1,219685800,219686000,
4649,chr14,27049600,27049801,
4650,chr4,146278600,146279400,
4651,chr12,102096999,102097201,
4652,chr1,28032200,28032400,
4653,chrX,57117200,57117801,
4654,chrX,148615200,148615400,
4655,chr6,79261400,79262000,
4656,chr4,38807400,38808000,
4657,chr11,116953000,116953200,
4658,chr1,218359000,218359200,
4659,chr15,66482000,66482400,
4660,chr11,20109600,20109800,
4661,chr6,10299600,10299800,
4662,chr20,60587200,60587400,
4663,chr6,50925600,50926000,
4664,chr4,182259000,182259200,
4665,chr16,77358800,77359401,
4666,chr10,71307000,71307200,
4667,chr1,158155999,158156400,
4668,chr20,10869800,10870200,
4669,chr2,235395200,235395400,
4670,chr5,69313800,69314200,
4671,chr8,53714200,53714400,
4672,chr17,27824200,27825000,
4673,chr4,85044600,85044800,
4674,chr18,70398800,70399000,
4675,chr12,15767200,15767800,
4676,chr6,83267400,83267600,
4677,chr2,168787199,168787400,
4678,chr12,92525200,92525600,
4679,chr5,58630600,58631400,
4680,chr9,7944400,7944800,
4681,chr6,2108800,2109400,
4682,chr5,38932200,38932400,
4683,chr15,66172200,66173000,
4684,chr4,89723200,89724000,
4685,chr7,66366200,66367001,
4686,chr9,14866000,14866600,
4687,chr10,3430800,3431200,
4688,chr3,1507600,1508200,
4689,chr14,58198000,58198200,
4690,chr2,3609199,3609401,
4691,chr2,120841400,120841800,
4692,chrX,135239600,135240000,
4693,chr17,82343200,82343600,
4694,chr20,34135799,34136201,
4695,chr3,190238800,190239001,
4696,chr1,246199000,246199401,
4697,chr6,73679199,73679400,
4698,chr3,142660400,142661200,
4699,chr12,62069600,62070400,
4700,chr18,58792199,58792401,
4701,chr3,87109599,87109800,
4702,chr1,64654399,64654801,
4703,chr3,153547800,153548400,
4704,chr3,63451200,63451400,
4705,chr8,118864000,118864200,
4706,chr10,20864400,20864800,
4707,chr22,32785600,32785800,
4708,chr12,66357200,66357800,
4709,chr7,141706600,141707200,
4710,chr12,6087400,6088000,
4711,chr6,68716600,68716800,
4712,chr7,27797600,27798200,
4713,chr10,77034800,77035000,
4714,chr11,38569400,38570000,
4715,chr20,13027400,13027600,
4716,chr5,107830800,107831200,
4717,chr5,110268400,110268800,
4718,chr22,32886800,32887401,
4719,chr5,167751000,167751200,
4720,chr5,180632600,180632800,
4721,chr3,113204400,113204600,
4722,chr8,79694800,79695400,
4723,chr10,58705800,58706000,
4724,chr11,41576600,41577000,
4725,chr7,44531200,44531400,
4726,chr11,87574600,87575400,
4727,chr13,47132600,47133200,
4728,chr11,85471400,85471600,
4729,chr11,73454600,73455200,
4730,chr4,71333800,71334200,
4731,chr8,104984400,104984800,
4732,chr16,67541000,67541200,
4733,chr19,37923600,37924200,
4734,chr20,47198399,47199000,
4735,chr2,182482600,182483000,
4736,chr12,20715800,20716600,
4737,chr6,120147200,120147400,
4738,chr20,15056200,15056400,
4739,chr8,96371800,96372000,
4740,chr9,8949400,8950200,
4741,chr20,15485600,15486000,
4742,chr1,68904599,68905000,
4743,chr10,8279400,8280200,
4744,chr12,127486200,127487001,
4745,chr2,146950600,146950800,
4746,chr11,77309599,77309801,
4747,chr16,25025800,25026000,
4748,chr14,74328000,74328200,
4749,chr1,73067800,73068000,
4750,chr20,35527200,35528000,
4751,chr19,28430800,28431400,
4752,chr13,66673399,66673601,
4753,chr11,35518999,35519200,
4754,chr9,28034000,28034400,
4755,chr9,132323600,132324200,
4756,chr3,115074200,115074400,
4757,chr1,227372600,227372801,
4758,chr6,79710200,79710600,
4759,chr10,59911000,59911200,
4760,chr1,13439000,13439400,
4761,chr10,108904400,108904600,
4762,chr5,109045800,109046000,
4763,chr4,77595600,77595800,
4764,chr15,89923000,89923200,
4765,chr10,12923400,12923600,
4766,chr17,44590600,44590800,
4767,chr17,75676000,75676400,
4768,chr2,223803200,223803600,
4769,chr14,84592199,84592401,
4770,chr6,49632000,49632200,
4771,chr2,211453400,211453601,
4772,chr6,79040800,79041000,
4773,chr13,98988600,98989200,
4774,chr22,39590000,39590600,
4775,chr7,27091399,27091600,
4776,chr14,95113800,95114200,
4777,chr8,59613200,59613600,
4778,chr2,80298400,80298800,
4779,chr20,58944599,58945001,
4780,chr6,63939200,63939400,
4781,chr1,232913800,232914001,
4782,chr3,61090400,61090800,
4783,chr9,105268000,105268400,
4784,chr3,81364000,81364200,
4785,chr11,76676200,76676600,
4786,chr1,5099000,5099801,
4787,chr6,142343800,142344000,
4788,chr16,25718000,25718400,
4789,chr6,132526000,132526800,
4790,chr1,236081600,236082200,
4791,chr8,48176400,48176600,
4792,chr13,54626200,54626600,
4793,chr7,37505200,37506000,
4794,chr1,193260600,193261200,
4795,chr1,233907600,233907800,
4796,chr16,8882400,8882600,
4797,chr3,116211800,116212400,
4798,chr2,236034400,236035000,
4799,chr9,112560399,112561000,
4800,chr7,111510600,111511400,
4801,chr3,169125200,169125400,
4802,chr6,131836000,131836200,
4803,chrX,48019000,48019200,
4804,chr13,21838800,21839200,
4805,chr19,54357600,54357800,
4806,chr14,95230600,95230800,
4807,chr8,134663800,134664600,
4808,chr6,15560800,15561200,
4809,chr7,87226600,87227000,
4810,chr13,39634800,39635200,
4811,chrX,96843600,96844000,
4812,chr11,128950200,128950400,
4813,chr6,106040000,106040800,
4814,chr14,38138999,38139200,
4815,chr3,145188200,145188800,
4816,chr10,52143400,52143600,
4817,chr6,155007000,155007400,
4818,chr19,29603399,29603601,
4819,chr13,58906800,58907200,
4820,chr7,104005400,104005600,
4821,chr7,129550400,129550601,
4822,chr2,164715400,164715800,
4823,chr12,110318800,110319000,
4824,chr6,109274400,109274800,
4825,chr15,65659200,65659400,
4826,chr6,144955800,144956201,
4827,chr12,19135400,19135600,
4828,chr1,87898600,87899200,
4829,chr5,58077000,58077200,
4830,chr4,154618199,154618400,
4831,chr3,169129200,169129400,
4832,chr7,75823200,75823400,
4833,chr7,156836400,156836801,
4834,chr8,114048800,114049200,
4835,chr11,106479600,106480200,
4836,chr15,28666600,28667200,
4837,chr9,64010000,64010800,
4838,chr8,18393800,18394600,
4839,chr5,139773000,139773400,
4840,chr13,29006400,29006800,
4841,chr11,1296600,1297000,
4842,chr4,86296600,86297000,
4843,chr6,111011600,111012400,
4844,chrX,112011600,112011800,
4845,chr3,131162200,131163000,
4846,chr1,108032800,108033400,
4847,chr5,61656200,61656400,
4848,chr10,102175599,102175801,
4849,chr1,224636600,224637000,
4850,chr5,11870400,11870600,
4851,chr6,80531800,80532200,
4852,chr13,54597600,54598200,
4853,chr11,105698600,105699001,
4854,chr5,10499600,10500000,
4855,chr12,87182800,87183200,
4856,chr9,106225800,106226000,
4857,chr5,54932799,54933400,
4858,chr1,190194000,190194400,
4859,chr6,124490000,124490201,
4860,chr2,33267600,33267801,
4861,chr5,23413000,23413200,
4862,chr2,8197000,8197401,
4863,chr4,108213400,108214000,
4864,chrX,3154400,3155200,
4865,chr1,62171000,62171400,
4866,chr19,38293000,38293601,
4867,chr8,91596800,91597001,
4868,chr14,61757400,61757801,
4869,chr2,177947200,177947401,
4870,chr14,22966599,22967001,
4871,chr8,63275200,63275600,
4872,chr9,87069599,87070200,
4873,chr4,112945800,112946200,
4874,chr10,16870400,16870800,
4875,chr2,97771000,97771600,
4876,chr1,243526800,243527000,
4877,chr10,58735200,58735400,
4878,chr17,65599800,65600200,
4879,chr12,92764800,92765200,
4880,chr2,218143800,218144400,
4881,chr1,57889999,57890400,
4882,chr8,145024800,145025000,
4883,chr4,174650800,174651000,
4884,chr5,158039600,158040201,
4885,chr8,104400000,104400200,
4886,chr10,103046200,103046400,
4887,chr13,46878000,46878400,
4888,chr3,87120600,87121400,
4889,chr6,106728800,106729000,
4890,chr3,174876600,174877400,
4891,chr6,24566200,24566400,
4892,chr8,93218400,93219000,
4893,chr11,98505400,98505600,
4894,chr10,60940400,60940800,
4895,chr15,59788000,59788400,
4896,chr8,122147999,122148601,
4897,chr15,38279600,38279800,
4898,chr14,23825800,23826000,
4899,chr5,146285200,146285400,
4900,chr4,83275200,83275600,
4901,chr7,11279200,11279400,
4902,chr3,187166000,187166200,
4903,chr7,47690000,47690200,
4904,chr8,27078800,27079400,
4905,chr8,134224599,134225000,
4906,chr5,83488999,83489200,
4907,chr10,122429200,122429400,
4908,chr17,10992800,10993400,
4909,chr4,68461800,68462200,
4910,chrX,151900000,151900200,
4911,chr9,27938400,27938800,
4912,chrX,51837400,51838201,
4913,chr9,111628200,111629000,
4914,chr1,6831400,6831600,
4915,chr3,147615200,147615600,
4916,chr5,133913400,133913600,
4917,chr13,77613400,77613600,
4918,chr20,17177000,17177200,
4919,chr4,88097399,88097601,
4920,chr5,110901800,110902000,
4921,chr17,80433000,80433400,
4922,chr11,34823800,34824200,
4923,chr11,11449200,11450000,
4924,chrX,39355800,39356000,
4925,chr17,8090600,8090800,
4926,chr13,27244200,27244600,
4927,chr8,104161800,104162000,
4928,chr4,54007200,54007600,
4929,chr3,35648600,35648800,
4930,chr9,127165000,127165400,
4931,chr6,25769999,25770600,
4932,chr4,175537600,175537800,
4933,chr3,29169600,29170000,
4934,chr10,113894000,113894200,
4935,chr5,176628600,176629000,
4936,chr5,7669000,7669400,
4937,chr10,123620800,123621600,
4938,chr3,192275399,192275601,
4939,chr11,27238400,27238600,
4940,chr7,130288799,130289400,
4941,chr1,209711200,209711400,
4942,chrX,9482800,9483601,
4943,chr5,104570400,104570600,
4944,chr2,12438200,12438600,
4945,chr8,140453800,140454000,
4946,chr19,50819200,50819800,
4947,chr3,45048200,45048401,
4948,chr12,42963400,42964000,
4949,chr13,53631000,53631400,
4950,chrX,134810200,134811000,
4951,chr8,80094600,80094800,
4952,chr6,32123800,32124600,
4953,chr2,65346400,65346600,
4954,chr8,124408200,124408600,
4955,chr12,31809000,31809400,
4956,chr8,72964200,72964400,
4957,chr13,66794000,66794400,
4958,chr7,83475400,83476000,
4959,chr4,54899000,54899400,
4960,chr5,136615400,136615600,
4961,chr3,143648200,143648801,
4962,chr7,40758799,40759200,
4963,chr12,41068200,41068600,
4964,chr13,77752600,77753000,
4965,chr16,19483800,19484200,
4966,chr2,156685000,156685400,
4967,chr3,29583000,29583600,
4968,chr4,20362199,20362401,
4969,chr16,27446000,27446200,
4970,chr12,76713200,76713600,
4971,chr4,142297200,142297800,
4972,chr12,3062800,3063200,
4973,chr13,20992200,20992400,
4974,chr19,49270600,49270800,
4975,chr18,77547200,77547600,
4976,chrX,55757600,55758200,
4977,chr11,81069000,81069200,
4978,chr20,50008200,50008600,
4979,chr7,17993600,17994000,
4980,chr20,14696400,14696600,
4981,chr3,172036800,172037000,
4982,chr1,5393800,5394200,
4983,chr5,127086200,127087000,
4984,chr3,177758600,177759401,
4985,chr16,74418399,74419200,
4986,chr10,108359600,108360000,
4987,chr4,35943600,35943801,
4988,chr9,92680600,92681001,
4989,chr18,63025199,63026000,
4990,chr10,63541600,63541800,
4991,chr8,121132399,121133200,
4992,chr2,188367199,188367401,
4993,chr19,45060000,45060200,
4994,chr1,154448000,154448200,
4995,chr16,5900400,5900800,
4996,chr2,221025800,221026000,
4997,chr18,6666200,6666400,
4998,chr6,161489200,161489400,
4999,chr9,109710400,109711000,
5000,chr3,72933000,72933800,
5001,chr5,66812600,66812800,
5002,chr2,144975400,144975800,
5003,chr5,54411400,54412000,
5004,chr10,46068800,46069400,
5005,chr9,111515800,111516201,
5006,chr1,53771999,53772200,
5007,chrX,51779400,51779600,
5008,chr3,9451800,9452000,
5009,chr5,67212199,67212600,
5010,chr9,88693000,88693200,
5011,chr3,47648200,47648600,
5012,chr1,240331600,240332000,
5013,chr7,31070800,31071000,
5014,chr3,29628800,29629200,
5015,chr22,29816000,29816801,
5016,chr2,186420600,186420800,
5017,chr4,53123400,53123800,
5018,chr1,180033600,180033800,
5019,chr12,22594000,22594200,
5020,chr4,24824800,24825000,
5021,chr18,58815800,58816400,
5022,chr9,34195800,34196000,
5023,chr4,92461600,92462400,
5024,chr1,21229399,21229601,
5025,chr12,121851400,121851800,
5026,chr4,86624400,86625000,
5027,chr15,56608000,56608800,
5028,chr16,22734000,22734200,
5029,chr11,85395400,85395800,
5030,chr15,62610600,62611400,
5031,chr2,165562000,165562800,
5032,chr3,61820200,61820600,
5033,chr16,27292600,27292800,
5034,chr17,35167000,35167200,
5035,chr13,42600800,42601400,
5036,chr5,148445600,148446000,
5037,chr6,49676599,49677001,
5038,chr10,53174200,53174600,
5039,chr6,26140200,26140400,
5040,chr13,68191199,68191400,
5041,chrX,144092600,144093000,
5042,chr1,176921600,176922200,
5043,chr16,85892800,85893400,
5044,chr2,150449000,150449200,
5045,chr6,56786000,56786200,
5046,chr18,22005000,22005600,
5047,chr3,54132000,54132400,
5048,chr1,15402800,15403600,
5049,chr10,4720600,4721000,
5050,chr1,117057000,117057400,
5051,chr16,66021000,66021400,
5052,chr13,32660000,32660600,
5053,chr5,149132200,149132800,
5054,chr12,68823400,68823801,
5055,chr8,126965600,126965800,
5056,chr8,80610400,80610600,
5057,chr14,43592200,43592400,
5058,chr2,53509800,53510601,
5059,chr18,67636600,67637000,
5060,chr5,149185400,149185800,
5061,chr7,73260000,73260200,
5062,chr7,52641000,52641400,
5063,chr11,70480200,70480600,
5064,chr6,14365200,14365800,
5065,chr14,83133000,83133200,
5066,chr12,49401400,49402000,
5067,chr15,63109999,63110201,
5068,chr16,53818800,53819000,
5069,chr17,62200600,62201000,
5070,chr18,66668800,66669200,
5071,chr2,161112800,161113200,
5072,chr5,135205999,135206200,
5073,chr6,116170600,116171001,
5074,chr20,58349999,58350200,
5075,chr1,230099600,230099800,
5076,chr1,107778600,107778800,
5077,chr1,46096400,46096600,
5078,chr8,105504199,105504400,
5079,chr7,38745800,38746000,
5080,chr12,19657400,19658000,
5081,chrX,149926800,149927200,
