id,region,start,end,strand
21914,chr3,136564702,136565046,
21915,chr11,27255360,27255905,
21916,chr4,77167796,77168280,
21917,chr20,61691431,61691779,
21918,chr15,67701653,67702075,
21919,chr3,89787546,89787858,
21920,chr2,108319628,108319758,
21921,chr1,211627270,211627666,
21922,chr5,12886776,12886936,
21923,chr3,127794372,127794811,
21924,chr6,97068318,97068606,
21925,chr6,77986869,77987159,
21926,chr8,137748804,137749225,
21927,chr8,73360139,73360491,
21928,chr7,90424694,90425051,
21929,chr4,2103153,2103377,
21930,chr2,171799714,171799943,
21931,chr7,31171145,31171678,
21932,chr10,6704953,6705239,
21933,chr16,10985336,10985703,
21934,chr10,50127864,50128022,
21935,chr3,126664881,126665095,
21936,chr9,30414264,30414533,
21937,chr3,144286953,144287439,
21938,chr11,99383582,99383962,
21939,chr1,15072107,15072483,
21940,chr6,69310102,69310572,
21941,chr17,4541615,4541818,
21942,chr1,77036577,77036949,
21943,chr9,11702487,11702866,
21944,chr13,40159783,40160118,
21945,chr5,124957028,124957500,
21946,chr16,53576289,53576580,
21947,chr11,85201727,85202019,
21948,chr6,40867384,40867950,
21949,chr3,189900644,189900991,
21950,chr20,20282121,20282375,
21951,chr14,49830184,49830392,
21952,chr3,41603942,41604201,
21953,chr2,210322952,210323411,
21954,chr20,39067574,39068133,
21955,chr18,38241666,38242249,
21956,chr3,163397754,163398012,
21957,chr16,47540001,47540334,
21958,chr4,33391017,33391310,
21959,chr4,165877238,165877732,
21960,chr21,5149269,5149558,
21961,chr7,81037124,81037437,
21962,chr6,137472090,137472388,
21963,chr9,138200643,138201031,
21964,chr12,23921122,23921441,
21965,chr10,101851821,101852140,
21966,chr4,185080568,185080895,
21967,chr6,24191438,24191741,
21968,chr1,161256572,161256854,
21969,chr22,10675710,10675943,
21970,chr12,122017299,122017632,
21971,chr20,49628304,49628701,
21972,chr1,113137692,113137991,
21973,chr11,112880322,112880581,
21974,chr5,30124,30328,
21975,chr9,116748141,116748608,
21976,chr6,82484854,82485234,
21977,chr21,38091983,38092318,
21978,chr18,3425585,3425942,
21979,chr10,44510720,44511154,
21980,chr1,198147237,198147585,
21981,chr3,26574690,26575215,
21982,chr6,126718814,126719276,
21983,chrX,4452428,4452651,
21984,chr10,51235815,51236245,
21985,chr22,22642322,22642689,
21986,chr5,144024602,144024962,
21987,chr6,104997664,104998047,
21988,chr5,67319964,67320310,
21989,chr2,190210529,190210899,
21990,chr7,20298598,20299038,
21991,chr10,122746337,122746851,
21992,chr12,129964835,129965111,
21993,chr7,126455245,126455443,
21994,chr4,147339030,147339616,
21995,chr10,21603788,21604056,
21996,chr7,15439929,15440231,
21997,chr4,125836792,125837168,
21998,chr5,136518474,136518707,
21999,chr8,132872828,132873008,
22000,chr6,84019912,84020182,
22001,chr6,42618610,42619173,
22002,chr7,118449928,118450168,
22003,chr17,32849898,32850223,
22004,chr19,14761654,14762034,
22005,chr4,172546865,172547145,
22006,chr5,161793196,161793600,
22007,chr5,52878606,52879011,
22008,chr9,366626,366883,
22009,chr5,7848249,7848766,
22010,chr2,10940633,10940965,
22011,chr13,35379774,35379936,
22012,chr7,28280453,28280913,
22013,chr18,6039113,6039415,
22014,chr2,140931010,140931239,
22015,chr2,65885361,65885685,
22016,chr12,30896439,30896882,
22017,chr6,57860687,57861088,
22018,chr11,5020806,5021109,
22019,chr7,27688471,27689019,
22020,chr19,29643469,29643753,
22021,chr3,19619071,19619190,
22022,chr9,134571918,134572303,
22023,chr4,86699408,86699788,
22024,chr3,141915779,141916117,
22025,chr11,33529542,33529837,
22026,chrX,7024827,7025333,
22027,chr1,93148056,93148386,
22028,chrX,31045685,31045943,
22029,chr3,191025509,191025938,
22030,chr15,76640912,76641247,
22031,chr9,9560784,9561084,
22032,chr11,63775181,63775640,
22033,chr7,95794874,95795259,
22034,chr1,197182065,197182234,
22035,chr1,96329146,96329432,
22036,chr3,164550910,164551188,
22037,chr1,85867224,85867520,
22038,chr3,150922633,150922957,
22039,chr2,4618933,4619369,
22040,chr21,44495548,44496005,
22041,chr5,6682185,6682616,
22042,chr6,36169239,36169566,
22043,chr2,28522420,28522981,
22044,chr11,132491028,132491355,
22045,chr9,3859000,3859365,
22046,chr4,51890758,51891148,
22047,chr2,139020324,139020710,
22048,chr2,85857927,85858412,
22049,chr12,24858016,24858176,
22050,chr5,71259316,71259543,
22051,chrX,118164235,118164539,
22052,chr9,98438660,98439100,
22053,chr10,46445491,46445684,
22054,chr12,51798112,51798373,
22055,chr1,188424402,188424593,
22056,chr3,131592635,131593080,
22057,chr7,132095183,132095432,
22058,chr21,16492847,16493294,
22059,chr18,1360225,1360773,
22060,chr7,42774454,42774792,
22061,chr3,112757228,112757528,
22062,chr11,31637035,31637405,
22063,chr3,18672685,18672850,
22064,chr16,22857770,22857962,
22065,chr4,2630297,2630859,
22066,chr11,4672512,4672945,
22067,chr11,17169118,17169633,
22068,chr2,18251356,18251927,
22069,chr7,37451553,37451998,
22070,chr4,79078562,79078740,
22071,chr6,23308240,23308517,
22072,chr12,91753814,91754049,
22073,chr4,12555025,12555386,
22074,chr2,189492495,189492782,
22075,chr21,35120812,35121043,
22076,chr5,141800631,141801075,
22077,chr16,51343464,51343736,
22078,chr7,12300543,12300788,
22079,chr1,176160084,176160299,
22080,chr9,109574,109942,
22081,chr3,107458928,107459210,
22082,chr2,38207209,38207403,
22083,chrX,36224033,36224409,
22084,chr10,114962411,114962887,
22085,chr1,243956413,243956818,
22086,chr5,57675363,57675530,
22087,chr4,49621247,49621661,
22088,chr2,177546000,177546376,
22089,chr7,46770870,46771132,
22090,chr9,79776529,79777101,
22091,chr14,89654205,89654518,
22092,chr16,13526784,13527024,
22093,chr4,48445719,48445984,
22094,chr2,215501543,215501770,
22095,chr11,40183297,40183845,
22096,chr4,142598169,142598515,
22097,chr16,56018600,56018840,
22098,chr7,51830079,51830233,
22099,chr2,95392776,95393016,
22100,chr4,155780858,155781090,
22101,chr10,115895172,115895403,
22102,chr5,159350223,159350677,
22103,chr10,3195669,3196146,
22104,chr5,167869209,167869495,
22105,chr5,116731502,116731779,
22106,chr18,11658882,11659350,
22107,chr20,31183669,31183979,
22108,chr1,53206167,53206471,
22109,chr12,88405920,88406038,
22110,chr3,64426514,64426925,
22111,chr5,37005784,37005968,
22112,chr10,58044006,58044540,
22113,chr2,62347897,62348162,
22114,chr9,93012699,93012888,
22115,chr15,39147313,39147575,
22116,chr21,23425216,23425490,
22117,chr3,38916685,38917205,
22118,chr16,57745701,57746183,
22119,chr11,98769589,98769941,
22120,chr13,87656336,87656706,
22121,chr12,60539664,60539960,
22122,chr8,131599268,131599468,
22123,chr1,176111866,176112155,
22124,chr7,108372593,108373041,
22125,chr6,12467738,12468113,
22126,chr8,118458522,118458846,
22127,chr16,70159438,70159958,
22128,chr2,40145278,40145479,
22129,chr1,37780033,37780220,
22130,chr18,8849679,8849997,
22131,chr6,168447302,168447478,
22132,chr5,154136189,154136454,
22133,chr1,204459713,204459946,
22134,chr4,5593892,5594271,
22135,chr5,64038627,64038910,
22136,chr4,163107843,163108066,
22137,chr11,118569196,118569397,
22138,chr10,94364540,94364892,
22139,chr15,34542695,34543026,
22140,chr8,18198646,18198981,
22141,chr19,58358893,58359174,
22142,chr3,79835646,79836019,
22143,chr1,90475568,90476060,
22144,chr4,100178714,100178834,
22145,chr4,34170187,34170574,
22146,chr4,59111464,59111754,
22147,chr12,65163964,65164071,
22148,chr1,117598415,117598888,
22149,chr6,85983206,85983467,
22150,chr2,109182469,109182823,
22151,chr3,83487478,83487619,
22152,chr3,77945952,77946142,
22153,chr12,118938384,118938752,
22154,chrX,45142085,45142615,
22155,chr14,30853958,30854252,
22156,chr9,37105228,37105686,
22157,chr2,49737683,49737859,
22158,chr10,77771427,77771917,
22159,chr15,77581315,77581745,
22160,chr4,8521033,8521358,
22161,chr1,214012392,214012775,
22162,chr4,145437486,145437808,
22163,chr13,77703913,77704093,
22164,chr2,11581196,11581482,
22165,chr19,38371139,38371329,
22166,chr13,84624945,84625284,
22167,chr9,3699839,3700382,
22168,chr3,94893143,94893653,
22169,chr12,124819986,124820228,
22170,chr3,157317863,157318261,
22171,chr19,1732766,1733061,
22172,chr1,229645747,229646100,
22173,chr15,35496592,35496920,
22174,chr17,4209084,4209247,
22175,chr19,1336143,1336318,
22176,chr1,196867082,196867309,
22177,chr9,634419,634637,
22178,chr4,81359235,81359586,
22179,chr12,26627394,26627743,
22180,chr1,153509079,153509392,
22181,chr11,59490593,59490819,
22182,chr22,33095776,33096099,
22183,chr18,64574670,64575022,
22184,chr8,69826625,69826769,
22185,chr7,117206469,117206633,
22186,chr22,23272457,23272685,
22187,chr11,96693481,96694013,
22188,chr18,46378844,46379138,
22189,chr9,35439278,35439437,
22190,chr17,45326724,45327039,
22191,chr9,72974065,72974520,
22192,chr4,169096200,169096597,
22193,chr7,131635560,131635754,
22194,chr1,33758641,33759167,
22195,chr6,126535134,126535509,
22196,chr12,127547203,127547444,
22197,chr3,155089067,155089339,
22198,chr11,130183799,130184321,
22199,chr11,91174006,91174545,
22200,chr3,192947331,192947668,
22201,chr3,132079126,132079681,
22202,chr8,62894258,62894471,
22203,chr11,25419280,25419651,
22204,chr6,49030577,49030970,
22205,chr16,76132431,76132754,
22206,chr12,14627324,14627485,
22207,chr8,123880924,123881194,
22208,chr1,223659693,223660129,
22209,chr20,10987968,10988434,
22210,chr13,31125091,31125504,
22211,chr10,123205543,123205685,
22212,chr1,198373483,198373711,
22213,chr10,87565017,87565328,
22214,chr13,85743468,85743829,
22215,chr6,79718943,79719333,
22216,chr9,126756952,126757448,
22217,chr1,113650921,113651273,
22218,chr7,102240073,102240285,
22219,chr4,63358079,63358384,
22220,chr1,11448790,11449364,
22221,chr10,106440299,106440730,
22222,chr1,166013330,166013579,
22223,chr1,163122327,163122533,
22224,chr9,29958533,29958784,
22225,chr8,7766459,7767014,
22226,chr16,81657291,81657651,
22227,chr2,138676657,138677155,
22228,chr3,132703718,132704205,
22229,chr17,65518210,65518646,
22230,chr16,83061329,83061657,
22231,chr13,83731145,83731494,
22232,chr4,18278339,18278500,
22233,chr2,105522808,105523099,
22234,chr6,68333451,68333835,
22235,chr11,61613103,61613379,
22236,chr4,19444236,19444491,
22237,chr13,83984875,83985102,
22238,chr8,82603466,82603743,
22239,chr11,9025386,9025784,
22240,chr5,80419197,80419473,
22241,chr2,49739175,49739440,
22242,chr11,10761223,10761444,
22243,chr5,15769086,15769307,
22244,chr4,5693886,5694191,
22245,chr21,25836451,25836796,
22246,chr7,123935259,123935717,
22247,chr2,121764693,121765212,
22248,chr17,57504247,57504389,
22249,chr4,67261635,67261793,
22250,chr10,14083664,14084208,
22251,chr3,86744047,86744436,
22252,chr4,13678177,13678585,
22253,chr19,56337151,56337360,
22254,chr8,94388903,94389254,
22255,chr5,53073314,53073782,
22256,chr2,73783983,73784325,
22257,chr14,41665231,41665619,
22258,chr3,79039259,79039570,
22259,chr1,58204401,58204692,
22260,chr12,46901194,46901341,
22261,chr6,65510152,65510367,
22262,chr17,82026358,82026634,
22263,chr11,128365115,128365495,
22264,chrX,78619983,78620171,
22265,chr8,102203459,102203729,
22266,chr8,79632461,79632706,
22267,chrX,94491571,94491772,
22268,chr19,10138030,10138426,
22269,chr1,6321204,6321561,
22270,chr8,83869204,83869478,
22271,chr2,95676657,95676936,
22272,chr7,98719333,98719738,
22273,chr4,124117676,124118151,
22274,chr18,66461421,66461768,
22275,chr7,98905150,98905683,
22276,chr21,46406522,46406831,
22277,chr19,8743635,8743961,
22278,chr7,35977119,35977427,
22279,chr19,28601695,28601889,
22280,chr7,142608297,142608458,
22281,chr3,62183038,62183362,
22282,chr6,162532168,162532639,
22283,chr7,10632793,10633126,
22284,chr2,127905130,127905537,
22285,chr20,49545702,49545979,
22286,chr6,6766536,6766807,
22287,chr3,70045323,70045578,
22288,chr18,9833824,9834280,
22289,chr8,63419586,63419935,
22290,chr22,24566895,24567311,
22291,chr7,103847742,103847938,
22292,chr2,208637292,208637512,
22293,chr5,51987678,51988177,
22294,chr11,39189970,39190239,
22295,chr15,42772214,42772468,
22296,chr10,11251163,11251344,
22297,chr19,29172400,29172611,
22298,chr2,43559702,43559871,
22299,chr2,24307972,24308358,
22300,chr14,69908220,69908422,
22301,chr13,65499284,65499648,
22302,chrX,153395655,153395808,
22303,chr1,3518814,3519154,
22304,chr5,104585211,104585459,
22305,chr2,221596255,221596608,
22306,chr7,157615466,157615868,
22307,chr10,100733103,100733445,
22308,chrX,133177370,133177639,
22309,chr2,74927717,74927897,
22310,chr1,2165760,2166051,
22311,chr13,19507653,19508111,
22312,chr12,51549563,51550153,
22313,chr13,106477386,106477648,
22314,chr5,76209438,76209711,
22315,chr17,81069132,81069414,
22316,chr1,59903185,59903585,
22317,chr18,45089446,45089703,
22318,chr9,115351661,115351949,
22319,chr6,35581517,35582070,
22320,chr4,173133208,173133490,
22321,chr5,80902792,80903047,
22322,chr2,220708328,220708880,
22323,chr9,124532941,124533241,
22324,chr3,99317252,99317565,
22325,chr14,28709872,28710132,
22326,chr5,38803371,38803676,
22327,chr11,110168458,110168823,
22328,chr3,198193103,198193408,
22329,chr3,191085096,191085471,
22330,chr11,21053458,21053811,
22331,chr10,57303697,57303988,
22332,chr14,104770934,104771250,
22333,chr13,109207664,109207981,
22334,chr1,7095761,7096041,
22335,chrX,138853872,138854228,
22336,chr5,27218598,27218876,
22337,chr4,115711575,115711801,
22338,chr7,24538910,24539326,
22339,chr4,5226354,5226789,
22340,chr7,46003177,46003514,
22341,chr1,201575961,201576233,
22342,chr2,62999017,62999282,
22343,chr2,144958383,144958594,
22344,chr18,52183148,52183352,
22345,chr7,67788675,67789136,
22346,chr4,187469081,187469493,
22347,chr5,136819977,136820257,
22348,chr3,118029080,118029375,
22349,chr20,37945557,37945751,
22350,chr20,20953761,20954248,
22351,chr6,118963085,118963255,
22352,chr12,97452338,97452576,
22353,chr20,51442634,51443021,
22354,chr16,35231153,35231389,
22355,chr1,125149978,125150456,
22356,chr17,57808876,57809380,
22357,chr5,57856989,57857297,
22358,chr4,52552748,52553097,
22359,chr8,127066698,127066970,
22360,chr1,233623609,233623808,
22361,chr21,19368939,19369314,
22362,chr10,46424479,46424889,
22363,chr7,79930626,79930916,
22364,chr1,121531839,121532072,
22365,chr7,85055931,85056207,
22366,chr6,115805323,115805733,
22367,chr7,1795199,1795460,
22368,chr20,1449324,1449863,
22369,chr12,71067370,71067787,
22370,chr3,5751349,5751515,
22371,chr21,34660983,34661221,
22372,chr2,106129224,106129555,
22373,chr5,151189236,151189406,
22374,chr12,104396270,104396475,
22375,chr5,174911151,174911516,
22376,chr13,37274071,37274321,
22377,chr22,24330714,24330919,
22378,chr2,90221250,90221519,
22379,chr12,18967844,18968274,
22380,chr2,179671357,179671631,
22381,chr8,51371958,51372296,
22382,chr4,33659033,33659297,
22383,chr18,32674549,32674780,
22384,chr10,33094793,33094921,
22385,chr16,63690990,63691365,
22386,chr13,24172078,24172434,
22387,chr3,166412183,166412507,
22388,chr3,187786326,187786560,
22389,chr2,145339709,145339973,
22390,chr6,77430404,77430873,
22391,chr14,75925370,75925526,
22392,chr5,159245796,159246226,
22393,chr21,28008330,28008672,
22394,chr15,50971674,50971856,
22395,chr6,131713089,131713262,
22396,chr12,53514948,53515228,
22397,chrX,35115171,35115622,
22398,chr7,33811945,33812345,
22399,chr3,180512337,180512706,
22400,chr8,122742058,122742296,
22401,chr19,19156008,19156242,
22402,chr8,131220887,131221053,
22403,chr17,60741065,60741584,
22404,chr6,51930608,51930979,
22405,chr4,145154644,145154918,
22406,chr5,19852157,19852443,
22407,chr3,186461151,186461530,
22408,chr18,35024279,35024546,
22409,chr19,30734118,30734488,
22410,chr1,195206828,195207116,
22411,chr20,17427482,17428028,
22412,chr7,125459080,125459457,
22413,chr4,25738217,25738460,
22414,chr7,89657265,89657505,
22415,chr9,17330197,17330455,
22416,chr1,198883281,198883430,
22417,chr4,115763050,115763495,
22418,chr2,41252604,41252937,
22419,chr20,59701204,59701679,
22420,chr6,28340767,28340955,
22421,chr11,73396063,73396370,
22422,chr4,161247699,161248272,
22423,chr2,191697022,191697297,
22424,chr2,127115816,127116172,
22425,chr17,4201276,4201588,
22426,chr8,88496806,88497139,
22427,chr4,142975398,142975797,
22428,chr3,158520413,158520803,
22429,chr1,85534571,85534943,
22430,chr4,90025316,90025540,
22431,chr19,16632155,16632351,
22432,chrX,58210800,58211314,
22433,chr13,32007491,32007865,
22434,chr8,52523444,52523762,
22435,chr17,36208385,36208780,
22436,chr8,20159197,20159312,
22437,chr12,64430887,64431289,
22438,chr13,23828857,23829279,
22439,chr1,247116290,247116548,
22440,chr6,48492730,48492943,
22441,chr3,52366032,52366292,
22442,chr19,48590627,48590856,
22443,chr5,3430670,3431062,
22444,chr10,34437904,34438181,
22445,chr7,125383457,125383639,
22446,chr14,57487765,57488168,
22447,chr13,81501613,81501803,
22448,chr10,32795687,32796017,
22449,chr20,57521207,57521419,
22450,chr5,123239254,123239450,
22451,chr4,15497581,15497892,
22452,chr7,117458956,117459280,
22453,chr1,64185248,64185593,
22454,chr6,17622232,17622444,
22455,chr16,7185757,7185985,
22456,chr14,73879059,73879389,
22457,chr2,143850193,143850484,
22458,chr11,21426812,21427182,
22459,chr10,5452258,5452777,
22460,chr1,111496288,111496738,
22461,chr4,6834854,6835299,
22462,chrX,86829831,86830315,
22463,chr21,30673426,30673586,
22464,chr4,189622720,189622937,
22465,chrX,9182144,9182399,
22466,chr3,35677895,35678161,
22467,chr2,195051404,195051776,
22468,chr12,41684984,41685435,
22469,chr16,18499810,18500222,
22470,chr6,16146517,16146920,
22471,chr3,74802037,74802192,
22472,chr1,71628999,71629192,
22473,chr13,22740239,22740569,
22474,chr16,48438480,48438882,
22475,chr16,46730893,46731282,
22476,chr4,100800296,100800460,
22477,chr7,106257744,106258182,
22478,chr12,86697922,86698260,
22479,chr6,62803142,62803443,
22480,chr1,234468570,234468993,
22481,chr1,173163327,173163542,
22482,chr11,2727092,2727225,
22483,chr2,161842746,161843175,
22484,chr7,41622181,41622508,
22485,chr2,79936782,79936977,
22486,chr19,282292,282605,
22487,chr8,76599126,76599579,
22488,chr17,32697787,32698041,
22489,chr8,61893569,61893800,
22490,chr21,9914232,9914634,
22491,chr22,40890912,40891304,
22492,chr14,82666879,82667423,
22493,chr8,57777606,57777948,
22494,chr12,107010950,107011097,
22495,chr12,90281225,90281610,
22496,chr20,31945836,31946161,
